頻道,日期,影片ID,標題,影片長度,觀看人數,網址
ctitv,20190326,2E4VGPl-Q6E,利用竹市2大市場詐騙上億　攤販理事長遭起訴,112,750,https://youtu.be/2E4VGPl-Q6E
ctitv,20190326,ORL-2uMmS0A,拚經濟得民心　港澳媒體解析「韓國瑜現象」,132,48354,https://youtu.be/ORL-2uMmS0A
ctitv,20190326,10GK4FBPiWc,少年「假摔」偷娃娃機　折返挑釁嗆監視器,66,510,https://youtu.be/10GK4FBPiWc
ctitv,20190326,v9AVtT9wmpc,黃琪「病危」開庭沒到？　法官怒：5日拿證明來,81,1759,https://youtu.be/v9AVtT9wmpc
ctitv,20190326,-xZwIFUKrv0,韓國瑜搭動車赴廈門　維安特勤駐守車站,91,20900,https://youtu.be/-xZwIFUKrv0
ctitv,20190326,fIzKc6mG3n4,國民黨徵召韓國瑜？　基層拱李佳芬選市長,96,27227,https://youtu.be/fIzKc6mG3n4
ctitv,20190326,I4mrYwH5x9w,台最大濕地許厝港　三階段招鳥吸客拚觀光,151,983,https://youtu.be/I4mrYwH5x9w
ctitv,20190326,cJ58YMre9hA,陳菊、賴清德赴陸就可以？　韓國瑜轟「雙重標準」,106,16937,https://youtu.be/cJ58YMre9hA
ctitv,20190326,djW2UGykbPs,韓國瑜抵下榻酒店　下午再簽農漁產訂單,109,36145,https://youtu.be/djW2UGykbPs
ctitv,20190326,HckAkmvEx7k,春遊促銷潮！　沖繩5千有找　機票最低3折！,90,329,https://youtu.be/HckAkmvEx7k
ctitv,20190326,WKv5NdrKKn4,月子中心爆群聚感染　7名嬰兒住加護病房,88,300,https://youtu.be/WKv5NdrKKn4
ctitv,20190326,eJGzvud6Wro,拚兩岸交流！　韓國瑜提「高深論壇」有譜,92,6560,https://youtu.be/eJGzvud6Wro
ctitv,20190326,1dC_15F1fTw,市長你也來？　台中釣蝦場驚見「韓國瑜」明星臉,94,16750,https://youtu.be/1dC_15F1fTw
ctitv,20190326,V3bXQmv9AXI,金城武赴泰國秘境拍新廣告　花絮曝光！,121,955,https://youtu.be/V3bXQmv9AXI
ctitv,20190326,SxtQztdbn14,國道客運又漲！　阿羅哈北高優惠票貴75元,72,278,https://youtu.be/SxtQztdbn14
ctitv,20190326,goXiyjrx2Xc,嘉義男持刀街頭咆哮　警噴辣椒水壓制送醫,77,152,https://youtu.be/goXiyjrx2Xc
ctitv,20190326,RPE_eAhw5yU,「空間亮起來」　韓國瑜會劉結一　用髮型緩和氣氛,78,10251,https://youtu.be/RPE_eAhw5yU
ctitv,20190326,nBo1H_vbSMM,又被問選2020...　韓：不只洗衣還要拖地板,89,6143,https://youtu.be/nBo1H_vbSMM
ctitv,20190326,1heC3G2BcYM,韓喊中華民國　知名臉書粉專賭、500份雞排,73,35545,https://youtu.be/1heC3G2BcYM
ctitv,20190326,n16XNV4eeAQ,撕賣台標籤！　韓國瑜赴陸大方談「中華民國」,96,24979,https://youtu.be/n16XNV4eeAQ
ctitv,20190326,l9hnCGpnfpE,「未禮讓直行車」　轎車撞翻重機騎士命危,96,514,https://youtu.be/l9hnCGpnfpE
ctitv,20190326,UyWCytQ6_yU,無業男跟爸爭吵　暗夜拿磚砸6車洩恨,67,283,https://youtu.be/UyWCytQ6_yU
ctitv,20190326,tK4RvChJA2Y,「韓流」襲捲廈門！　韓粉紅布條準備迎接,105,145904,https://youtu.be/tK4RvChJA2Y
ctitv,20190326,_epDvFOVBtQ,韓國瑜深圳搭動車　前往廈門參訪、簽約,87,45254,https://youtu.be/_epDvFOVBtQ
ctitv,20190326,KYNAEeQpfIo,劉詩詩、陳偉霆談禁愛　「醉玲瓏」虐心逼哭劇迷,109,593,https://youtu.be/KYNAEeQpfIo
ctitv,20190326,aS84QHQVk2E,大陸官媒關注「韓劉會」　學者正面評價成果,87,23426,https://youtu.be/aS84QHQVk2E
ctitv,20190326,OQ4zKXDbF4s,五門掀背車爭霸　百萬預算買哪款,173,395,https://youtu.be/OQ4zKXDbF4s
ctitv,20190326,Xd2unb-ZAMI,汐止公寓清晨竄惡火　女屋主葬身火窟3嗆傷,92,528,https://youtu.be/Xd2unb-ZAMI
ctitv,20190326,EsWVmrRAPCQ,新詐術！自稱裝機員入屋　假抄型號真偷竊,91,531,https://youtu.be/EsWVmrRAPCQ
ctitv,20190326,rqLWSSNOf1g,倚老賣老強迫讓座　婦人誇張行徑惹公憤,73,1036,https://youtu.be/rqLWSSNOf1g
ctitv,20190326,6Uhz2nvqXC0,積木機關好手走絕路　校長：他樂觀有個性,91,1343,https://youtu.be/6Uhz2nvqXC0
ctitv,20190326,wbXDZ8AAwbE,悚！失控自撞路邊號誌桿　車毀婦人胸痛送醫,43,87,https://youtu.be/wbXDZ8AAwbE
ctitv,20190326,Itxv-8_Jexo,「輻射霧」籠罩台中市區　民眾早起驚嘆美景,50,5567,https://youtu.be/Itxv-8_Jexo
ctitv,20190326,GlzGElLCfeE,新北校園反毒5策略　首創VR芳療輔導,74,512,https://youtu.be/GlzGElLCfeE
ctitv,20190326,5GxdYFxcS-I,林口房市看俏　帶動台北國際村銷量,76,359,https://youtu.be/5GxdYFxcS-I
ctitv,20190326,22fRjCI-GTo,讚！　楊世豪「人體大環」　登上亞洲達人秀,105,884,https://youtu.be/22fRjCI-GTo
ctitv,20190326,qxmMArnXxCg,全球陷空汙威脅　危害呼吸道、皮膚健康,76,261,https://youtu.be/qxmMArnXxCg
ctitv,20190326,ANGHWQXyv6Y,史上首例！　總統+2市長出訪　皆快嘴出包,132,10037,https://youtu.be/ANGHWQXyv6Y
ctitv,20190326,7Aj21Pw5uFs,韓見國台辦主任　總統越洋嗆拒一國兩制,126,830,https://youtu.be/7Aj21Pw5uFs
ctitv,20190326,ZgBLwMku2bk,嚴謹維安、保密行程　高規格禮遇韓國瑜,111,24944,https://youtu.be/ZgBLwMku2bk
ctitv,20190326,-Px9ztPVG9s,參訪鹽田港遇韓粉！　總裁稱記韓「八字箴言」,91,66593,https://youtu.be/-Px9ztPVG9s
ctitv,20190326,uOycfkEXYfU,看見效率！　韓探南山行政中心「高科技互聯網」,88,6124,https://youtu.be/uOycfkEXYfU
ctitv,20190326,U29ek7-eZOA,最強人選！藍擬「徵召領表」拱韓選　朱、王齊反對,117,4614,https://youtu.be/U29ek7-eZOA
ctitv,20190326,gJ15GjsfENA,出訪同行議員生日　韓國瑜捧鮮花慶生,86,76514,https://youtu.be/gJ15GjsfENA
ctitv,20190326,zhXVF4wb1w8,熟女遇害赤裸陳屍　男友「頸掛紅繩」自戕命危,106,361,https://youtu.be/zhXVF4wb1w8
ctitv,20190326,TZlgg4t8xNc,訪陸DAY搶43億大單！韓妙談「搶菜攤丟江山」,137,33918,https://youtu.be/TZlgg4t8xNc
ctitv,20190326,cy2xB3z7flQ,韓國瑜出訪也能笑恩愛！　吃飯逗李佳芬開心,62,104084,https://youtu.be/cy2xB3z7flQ
ctitv,20190326,Zpk5XTKA2XI,車停紅線被開單　因關鍵「30cm」法院撤罰,107,1091,https://youtu.be/Zpk5XTKA2XI
ctitv,20190326,cvsazYjJvpY,韓國瑜怒轟中央！　嗆「他們才充滿政治算計」,107,37628,https://youtu.be/cvsazYjJvpY
ctitv,20190326,qLHM9SEMnIc,「只打腳底板」11歲女童喪命　生母：讓檢去查,83,367,https://youtu.be/qLHM9SEMnIc
ctitv,20190326,vqNsE-Q6aEQ,見劉結一　蔡邁逼韓自表身分　韓：扯後腿抹黑,114,6061,https://youtu.be/vqNsE-Q6aEQ
ctitv,20190326,FZDMhyBP7WM,「銅板海鮮」超澎湃　佛心老闆宜蘭新鮮直送,76,899,https://youtu.be/FZDMhyBP7WM
ctitv,20190326,B8K9BaVwlmw,諾魯人也愛「土包子」　唱「月亮代表我的心」,100,3787,https://youtu.be/B8K9BaVwlmw
ctitv,20190326,d178LNFe_fU,「分手為啥還熱線」　醋男約談判遭7打1,91,290,https://youtu.be/d178LNFe_fU
ctitv,20190326,7UdLsYnu214,「死亡店面」誰開誰倒　狂！他一簽五年「求幫忙」,88,1307,https://youtu.be/7UdLsYnu214
ctitv,20190326,U2yr5wmpb7Q,墾丁超俗海產店　30片超厚鮭魚僅200元！,79,533,https://youtu.be/U2yr5wmpb7Q
ctitv,20190326,_GOvdSk9MHw,鈔票被ATM「吃」了？　領千元鈔剩嘸半截,100,704,https://youtu.be/_GOvdSk9MHw
ctitv,20190326,bPq87eDGx0w,高雄攻蛋門票秒殺！　吳宗憲「加場」邀韓國瑜,107,10921,https://youtu.be/bPq87eDGx0w
ctitv,20190326,exgMXJLWETE,韓國瑜「科技之旅」　參訪大族激光、騰訊,95,31615,https://youtu.be/exgMXJLWETE
ctitv,20190326,wT9VyfJUkvs,遭綠扣紅帽　韓國瑜回嗆：豬八戒賣不了人參果,129,3518,https://youtu.be/wT9VyfJUkvs
ctitv,20190326,llYkqzQcOHY,父沒收主機阻玩電玩　國三生留遺書墜樓亡,101,461,https://youtu.be/llYkqzQcOHY
ctitv,20190326,25SKQpqIqX8,王終於見王！　韓國瑜會劉結一　交朋友做生意,107,4926,https://youtu.be/25SKQpqIqX8
ctitv,20190326,GjX3sq3JtDY,府院、賴清德萬箭齊發　韓國瑜出訪成箭靶,142,25001,https://youtu.be/GjX3sq3JtDY
ctitv,20190326,DaNEEK7G83c,【氣象】中部以北雨停了！　今漸回溫、陽光露臉,223,434,https://youtu.be/DaNEEK7G83c
ctitv,20190326,d8bHgvVf6tY,朱立倫直播挺韓　批綠靠兩岸緊張賺利益,80,10262,https://youtu.be/d8bHgvVf6tY
ctitv,20190326,hnds2S0IPf0,又被問選2020...　韓：不只洗衣服還要拖地板,117,20458,https://youtu.be/hnds2S0IPf0
ctitv,20190326,wgL32SroHFU,韓提中華民國　稱「國父信徒」為民拚經濟,100,43420,https://youtu.be/wgL32SroHFU
ctitv,20190326,lprkUT7J-QM,史上最會賺！　韓國瑜上任後　已簽64億訂單,115,51805,https://youtu.be/lprkUT7J-QM
ctitv,20190325,Y_ruMG5kTwI,"開放海中""一字堤""垂釣 釣友怒：怎麼過去",88,7600,https://youtu.be/Y_ruMG5kTwI
ctitv,20190325,xoYrYDoGNN0,"國道不平靜! 貨車疑未注意車況 失控撞2車釀4傷",76,665,https://youtu.be/xoYrYDoGNN0
ctitv,20190325,iaqyP3wyT6E,S.H.E置產有一套　Hebe總價4.5億成地產王,84,2161,https://youtu.be/iaqyP3wyT6E
ctitv,20190325,rBKMhkpENxU,"買預售必看樣品屋 主播教你看""門道""",149,1586,https://youtu.be/rBKMhkpENxU
ctitv,20190325,f6J6QXgoYB4,"領錢酒爆口角揮拳男返家暴斃 法官認定""自然死亡""",74,1506,https://youtu.be/f6J6QXgoYB4
ctitv,20190325,x5eOUzwrCCA,"恐怖""學長之狼""!夜闖真理大學女宿涉性騷",95,1090,https://youtu.be/x5eOUzwrCCA
ctitv,20190325,SIDNRg95ljI,"""海吉星""簽9億約! 韓國瑜拚經濟累計43億",106,54988,https://youtu.be/SIDNRg95ljI
ctitv,20190325,1DD_6G8kXYY,"臨時新增行程! 16:30韓國瑜會劉結一",92,47789,https://youtu.be/1DD_6G8kXYY
ctitv,20190325,0qYAy1yVhrM,"韓國瑜早餐維安森嚴 60台商共進早餐",94,51556,https://youtu.be/0qYAy1yVhrM
ctitv,20190325,tcXIqc_8_hg,"藍擬""徵召式領表""拱韓戰總統! 朱.王齊反對",120,9845,https://youtu.be/tcXIqc_8_hg
ctitv,20190325,Y8u75nBlGmo,"韓流橫掃兩岸四地 韓國瑜訪陸連創""四紀錄""",125,17920,https://youtu.be/Y8u75nBlGmo
ctitv,20190325,k6NjfunYduI,"深圳燈光秀驚豔 韓國瑜驚呼連連",106,8976,https://youtu.be/k6NjfunYduI
ctitv,20190325,dgYkmYLUcA8,"當個""花吃""客 玫瑰入菜肉燥麵條飄香",182,1653,https://youtu.be/dgYkmYLUcA8
ctitv,20190325,q28ml5Hcwgc,"韓流發威""人進來"" 高雄房屋買賣轉移量逾10%",84,15088,https://youtu.be/q28ml5Hcwgc
ctitv,20190325,wFHOT9sUIKo,"廈門迎韓!下榻悅華酒店 維安嚴堪稱""元首級""",111,14405,https://youtu.be/wFHOT9sUIKo
ctitv,20190325,ue4fdtC-ph8,"""敢開就查""警放話無限期臨檢 夜店緊急歇業",77,908,https://youtu.be/ue4fdtC-ph8
ctitv,20190325,m79UHHB52hk,"才罰7萬5又酒駕 男跳魚塭裝可憐無效",81,143,https://youtu.be/m79UHHB52hk
ctitv,20190325,sGG1yfLz7xY,"購物平台搶買i7福利品 送修才知是""拼裝機""",69,618,https://youtu.be/sGG1yfLz7xY
ctitv,20190325,jz24-pzSZcQ,"韓國瑜Line圖不斷更新! 土包子.蔬菜主題圖手機夯傳",84,59383,https://youtu.be/jz24-pzSZcQ
ctitv,20190325,fTxgZltUGcQ,"為了想見韓國瑜! 洛杉磯韓粉排隊七小時搶票",83,39127,https://youtu.be/fTxgZltUGcQ
ctitv,20190325,L3q3oI5eSO8,"韓國瑜出訪 維安嚴謹堪稱總統級規格",99,22522,https://youtu.be/L3q3oI5eSO8
ctitv,20190325,dc47GKHTyjM,"疑誤把油門當剎車 名車高速撞路樹2人傷",79,465,https://youtu.be/dc47GKHTyjM
ctitv,20190325,L9SuL9iyN5Q,"捏把冷汗 工人無防護高樓外牆施工",86,295,https://youtu.be/L9SuL9iyN5Q
ctitv,20190325,OK2QyEN4078,"拱韓選總統""李佳芬快招架不住 許淑華:小哀怨",90,29274,https://youtu.be/OK2QyEN4078
ctitv,20190325,S3gDarPF3L8,"深圳燈光秀 韓市長驚呼連連還幫夫人提包包",67,2082,https://youtu.be/S3gDarPF3L8
ctitv,20190325,FRdxfydjAiI,驚魂！酷航降落時艙壓異常　氧氣罩全降1嬰兒嘔吐,76,583,https://youtu.be/FRdxfydjAiI
ctitv,20190325,qqGslA5ftZo,"搭訕加臉書Line遭拒 尾隨狼強抱少女",86,254,https://youtu.be/qqGslA5ftZo
ctitv,20190325,bYc5PqDPtEU,"相差21歲姊弟戀! 男疑殺女友後自戕",105,373,https://youtu.be/bYc5PqDPtEU
ctitv,20190325,_30bpIVKvfo,"深圳港吞吐量世界第三 韓國瑜參訪大讚",94,11295,https://youtu.be/_30bpIVKvfo
ctitv,20190325,PU7SgMhYQ9w,遭綠扣紅帽　韓國瑜回嗆：豬八戒賣不了人參果,115,66954,https://youtu.be/PU7SgMhYQ9w
ctitv,20190325,bIoe4843F4c,"才罰7萬5又酒駕 男跳魚塭裝可憐無效",80,1238,https://youtu.be/bIoe4843F4c
ctitv,20190324,EmM66TPiAxc,前晚與男友小酌　女友崩潰「以為酒退了」,101,4534,https://youtu.be/EmM66TPiAxc
ctitv,20190324,t7wx81I3Ue8,咖啡商業務主任酒駕　台65線墜20米橋喪命,108,3035,https://youtu.be/t7wx81I3Ue8
ctitv,20190324,VvEVPFvyqrM,總統套房一晚160萬　賭王帥兒打造澳門驚奇,127,35899,https://youtu.be/VvEVPFvyqrM
ctitv,20190324,wQWjZAcdSDs,賣水果遭綠批賣台？　韓反擊：看法「歪七扭八」,101,30707,https://youtu.be/wQWjZAcdSDs
ctitv,20190324,N0cngzV1I7U,陸媒創韓國瑜神曲「來吧　老韓！」好洗腦,99,149115,https://youtu.be/N0cngzV1I7U
ctitv,20190324,J0yoevBJB-I,韓流橫掃兩岸四地　韓國瑜訪陸連創「四紀錄」,125,90644,https://youtu.be/J0yoevBJB-I
ctitv,20190324,IVzzBai7HlY,韓國瑜戰2020有譜？　吳敦義：徵召領表、完全公平,106,69237,https://youtu.be/IVzzBai7HlY
ctitv,20190324,7ogcFh-zILU,韓國瑜搶進互聯網　高雄農產品1.5億用戶電商開賣！,71,53198,https://youtu.be/7ogcFh-zILU
ctitv,20190324,W0LVKiV5Nso,靠「洗衣服」冷卻選總統念頭？！　韓：最近「天天洗衣服」！,97,25760,https://youtu.be/W0LVKiV5Nso
ctitv,20190324,rxDVzDW54KI,金融城市！　韓國瑜抵深圳首站　拜訪「前海」,78,69720,https://youtu.be/rxDVzDW54KI
ctitv,20190324,fyLq9c5lo3Q,韓流襲捲中港澳　深圳韓粉熱情「接船」,103,84519,https://youtu.be/fyLq9c5lo3Q
ctitv,20190324,jrip3HTkfBA,獨家！　結束澳門行赴深圳　韓國瑜走VIP道登船,103,94243,https://youtu.be/jrip3HTkfBA
ctitv,20190324,R1CqoLovzEs,習出訪帶回「伴手禮」　中義簽帶路備忘錄,84,9626,https://youtu.be/R1CqoLovzEs
ctitv,20190324,woi5ImrYl_4,最後據點攻破！　敘利亞民主軍證實「IS滅亡」,90,3087,https://youtu.be/woi5ImrYl_4
ctitv,20190324,tPCk8PpgcXs,台中夜店鬥毆鬧事後37警荷長槍突擊臨檢,73,4309,https://youtu.be/tPCk8PpgcXs
ctitv,20190324,Rt8Otjt0ARY,韓國瑜搶訂單遭酸「賣台」　農民爆氣挺：說不過去,95,271142,https://youtu.be/Rt8Otjt0ARY
ctitv,20190324,KbBcNnR9TkI,打火機連燒騎樓5機車　男遭逮稱「看火會開心」,82,327,https://youtu.be/KbBcNnR9TkI
ctitv,20190324,0XHtwto6X1Y,台潤餅「南甜北鹹」　傳均源自廈門同安,154,4391,https://youtu.be/0XHtwto6X1Y
ctitv,20190324,Q-aZx0k-a7A,辦學多年重視教育　韓國瑜訪名校取經,83,12093,https://youtu.be/Q-aZx0k-a7A
ctitv,20190324,EUeup2barvU,韓國瑜參訪唯一公立大學　澳大同學也成韓粉,110,64939,https://youtu.be/EUeup2barvU
ctitv,20190324,ACmLi98p2bk,西門町「暗黑周子瑜」吸客　旅館藏春色遭查獲,90,2479,https://youtu.be/ACmLi98p2bk
ctitv,20190324,VtO4xI_2-h4,邱淑貞女兒長大了！神基因網封「最美星二代」,77,5858,https://youtu.be/VtO4xI_2-h4
ctitv,20190324,ofx49eTNeZs,「韓國瑜！氣魄站出來」　基隆店家「掛布條」力挺韓選總統,80,118592,https://youtu.be/ofx49eTNeZs
ctitv,20190324,TJ_rBrxnoQQ,直擊廈門批發市場　高雄蓮霧、蜜棗熱銷售罄,109,76855,https://youtu.be/TJ_rBrxnoQQ
ctitv,20190324,BiNi0OwfvCw,韓流西進！　媒體「總統級」待遇關注韓國瑜,144,81010,https://youtu.be/BiNi0OwfvCw
ctitv,20190324,cTQSyFk6XjY,3開3關　台中「環中夜市」租約到期　臉書低調停業,72,4395,https://youtu.be/cTQSyFk6XjY
ctitv,20190324,00IJLx7z1Qk,搭韓流　三大壽險投資高雄上看1000億,101,40254,https://youtu.be/00IJLx7z1Qk
ctitv,20190324,qhmAu_n57vg,「首席推銷員」韓國瑜可望賺50億　登全台之冠,111,117731,https://youtu.be/qhmAu_n57vg
ctitv,20190324,T4F3DgYUMhI,韓國瑜參選2020？　李佳芬：到那個時、抓那個棋,76,51730,https://youtu.be/T4F3DgYUMhI
ctitv,20190324,OHtIUe31aio,國道8車連撞　駕駛噴飛對向車道慘死,100,603,https://youtu.be/OHtIUe31aio
ctitv,20190324,fvNpasBnruU,過初審！公路客運擬漲2成　起跳價將變30元,92,1870,https://youtu.be/fvNpasBnruU
ctitv,20190324,_hY1bYRPOrE,韓下午抵深圳　蛇口碼頭封路限車流、特勤戒備,112,96030,https://youtu.be/_hY1bYRPOrE
ctitv,20190324,qsMF6ppsnVQ,賣水果變賣台？　韓國瑜嗆綠看法「歪七扭八」,107,62172,https://youtu.be/qsMF6ppsnVQ
ctitv,20190324,6fOGdtfc6yg,想選總統？　妻催「去洗衣服」　韓：最近天天「洗衣服」,103,35453,https://youtu.be/6fOGdtfc6yg
ctitv,20190324,JuPAnFOBQGU,韓國瑜參訪澳門賽馬會　賭王「四姨太」親自接待,104,45763,https://youtu.be/JuPAnFOBQGU
ctitv,20190324,9fggeH9KBbA,咖啡商業務主任　酒駕台65線墜20米橋喪命,107,988,https://youtu.be/9fggeH9KBbA
ctitv,20190324,0E6yPGBLdEU,驚險！　男疑情緒不佳　警勸阻反遭園藝剪刀攻擊,97,1046,https://youtu.be/0E6yPGBLdEU
ctitv,20190324,8Y0T4FiKXb8,林俊傑杭州體育場再開唱　舞台升級新歌聽到飽！,76,1590,https://youtu.be/8Y0T4FiKXb8
ctitv,20190324,PcMB35muo_M,網友直擊「神秘閃大燈」　原來是「台東人情味」,95,5454,https://youtu.be/PcMB35muo_M
ctitv,20190324,TrNUtGONezw,辦學多年重視教育　韓國瑜訪名校取經,83,63638,https://youtu.be/TrNUtGONezw
ctitv,20190324,yQkUywHpKtg,春吶首移師高雄　百組藝人「獻聲」大咖名單出爐,83,9940,https://youtu.be/yQkUywHpKtg
ctitv,20190324,66siBrUSWpU,前民進黨員「北漂媽媽」也挺韓！　直播籲「韓」參選2020,93,60422,https://youtu.be/66siBrUSWpU
ctitv,20190324,EUdkGFl2ljY,連郭富城都搶當馬主　高雄也能賽馬撈金？,273,21815,https://youtu.be/EUdkGFl2ljY
ctitv,20190324,cfxYqpHCBEM,國1南下鼎金段8車連環撞　駕駛噴飛對向當場死亡,82,3047,https://youtu.be/cfxYqpHCBEM
ctitv,20190324,grKrb-gFCgE,Hebe36歲生日　粉絲獻唱祝賀「驚為天人」,101,887,https://youtu.be/grKrb-gFCgE
ctitv,20190324,qxn_jGNfPp0,大陸「限古令」爆再升級！　「王大陸」新劇恐也下架,94,4945,https://youtu.be/qxn_jGNfPp0
ctitv,20190324,KaTHFgPeh84,【氣象】華南雲系影響　北部、東北部持續濕冷,183,1493,https://youtu.be/KaTHFgPeh84
ctitv,20190324,FYTXLkgvdyw,猶如「鬼剃頭」　大雅小麥節　麥田慘遭遊客踩踏,79,1713,https://youtu.be/FYTXLkgvdyw
ctitv,20190324,hVACOr8BMcw,旗津滿月趴越夜越熱鬧！　逾5000遊客湧入,84,37506,https://youtu.be/hVACOr8BMcw
ctitv,20190324,j626BAMjI5U,藍綠都押寶！　採訪蔡出訪　日媒也關注韓流,96,11355,https://youtu.be/j626BAMjI5U
ctitv,20190324,3QvJWoUPJbU,韓國瑜澳門取經博奕　會面賭王之子何猷龍,111,42968,https://youtu.be/3QvJWoUPJbU
ctitv,20190324,RK1Eg1Ud-kM,與澳門中聯辦主任晚宴　韓：一切只為高雄,79,29806,https://youtu.be/RK1Eg1Ud-kM
ctitv,20190324,rWlW5IZWkMY,實現台中「富市3」　水湳國際會展中心動土,67,6778,https://youtu.be/rWlW5IZWkMY
ctitv,20190324,vWAxiFpFdQU,旗津滿月趴23日登場！　觀光局預估創50億元商機,84,13962,https://youtu.be/vWAxiFpFdQU
ctitv,20190324,2NYaus_PgjA,嘉義鳳梨價慘跌　農民哀嚎：拜託韓國瑜幫幫忙,91,166375,https://youtu.be/2NYaus_PgjA
ctitv,20190324,ArWpX986Wl4,韓流魅力大！　廈大台生嗨喊「歡迎韓市長」,107,178037,https://youtu.be/ArWpX986Wl4
ctitv,20190324,gr9u16I-VMg,蔡賴配有譜？　「菊昌卓柯」赴黨部協調,94,1660,https://youtu.be/gr9u16I-VMg
ctitv,20190323,O3YJGNnIhLY,韓國瑜澳門取經博弈　參觀「8字型摩天輪」,105,58966,https://youtu.be/O3YJGNnIhLY
ctitv,20190323,zH-8BmmbYnU,300米澳旅塔啖葡式美食　李佳芬讚好吃,93,137846,https://youtu.be/zH-8BmmbYnU
ctitv,20190323,FwHGOWWZrFI,「撒鈔票、領門票、賺鈔票」　蔡柯韓出訪大不同,107,34245,https://youtu.be/FwHGOWWZrFI
ctitv,20190323,ixH1BL4cTkg,家屬悲傷痛哭　夫妻慘死輪下　獨留10歲兒,100,4238,https://youtu.be/ixH1BL4cTkg
ctitv,20190323,epNh4UsP9nE,訪陸巧遇「鳳凰」　韓國瑜、港澳特首皆屬雞,97,85417,https://youtu.be/epNh4UsP9nE
ctitv,20190323,x6iQKKQAS_U,韓國瑜拚「算命經濟」　命理師「南飄」搶商機,87,20898,https://youtu.be/x6iQKKQAS_U
ctitv,20190323,eNmXMsga30c,高雄像沉睡公主被吻醒　「韓氏金句」陸媒驚豔,97,50158,https://youtu.be/eNmXMsga30c
ctitv,20190323,gKtjdjrJusU,韓國瑜馬不停蹄「訪陸」　深圳觀光大城鹽田港取經,111,91818,https://youtu.be/gKtjdjrJusU
ctitv,20190323,7ejNHSDN6ps,韓國瑜考慮選總統？　李佳芬：會叫他洗衣服冷靜一下！,78,25549,https://youtu.be/7ejNHSDN6ps
ctitv,20190323,tZAd8oDQQt8,帛琉看海豚吃冰「路不平」　蔡總統踉蹌摔跤,112,5216,https://youtu.be/tZAd8oDQQt8
ctitv,20190323,mnATqTBqdWw,醫師赴日旅遊挨揍？　當事人駁：他先開罵,98,1272,https://youtu.be/mnATqTBqdWw
ctitv,20190323,xJ-W3IN9R0A,揭密！　澳飯店欣賞韓國瑜　3天簽6600萬花卉約,102,58112,https://youtu.be/xJ-W3IN9R0A
ctitv,20190323,BFVoAxo2mA8,進香港中聯辦！　韓成台地方首長第一人　綠跳腳,122,13849,https://youtu.be/BFVoAxo2mA8
ctitv,20190323,rbYMavi0ZOE,「台灣安全、人民有錢」　韓國瑜「8字金句」選總統？,80,36631,https://youtu.be/rbYMavi0ZOE
ctitv,20190323,s8F3fvg-oVU,貼身直擊！　澳門特首出借維安人員護韓國瑜安全,135,131003,https://youtu.be/s8F3fvg-oVU
ctitv,20190323,6X_j_bOnkCY,韓國瑜抵澳門塔　澳門韓粉蜂擁搶拍照,98,69702,https://youtu.be/6X_j_bOnkCY
ctitv,20190323,ZVKRUX-WiSc,韓國瑜會晤澳門特首　密會半小時相談甚歡,92,7446,https://youtu.be/ZVKRUX-WiSc
